track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_level
1jRzdY7oUBOhrylNtiMtBD,Shake Ya Ass,Mystikal,51,388lv1ynvLzyJooZsNmf0l,Let's Get Ready,2000-09-26,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.914,0.607,7,-5.658,1,0.32,0.0626,0.0,0.0515,0.666,98.054,256973,somewhat_high
1nAGuIZXz6vb8XW0xiMqic,Papi,Jennifer Lopez,57,3sysiYphqNRQw7VKLCg1yE,Love?,2011-01-01,post teen pop,6rjxP7GQKoqqgoakzxl3PY,pop,post-teen pop,0.705,0.805,4,-4.887,0,0.0595,0.134,0.000139,0.367,0.887,120.022,223493,somewhat_high
0xTWI6HrzKHJ6LK11f8jGO,御伽の街,DAOKO,40,0LK0JPBmj0ngJKuYpT064p,御伽の街,2020-01-15,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.803,0.863,1,-4.939,1,0.0903,0.00947,0.0136,0.0823,0.467,112.986,203147,somewhat_low
5hw9RzFpyZqkW7ADN2NKeO,Don't Give Up On Me,Armin van Buuren,49,17zVhrzfIc7Fb5FspAahe0,Don't Give Up On Me,2019-03-29,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.717,0.702,0,-5.78,0,0.142,0.0467,0.0,0.268,0.63,117.957,185212,somewhat_high
26AIHH0JMIP8sd7YBM5uWb,Pony,Valentino Khan,53,0V6Lc3WEw4NA5GfLzPN1M8,Pony,2019-05-10,ELECTRO HOUSE 2020,1N5dPU0Ca9N9AwBbUeyzX5,edm,electro house,0.803,0.984,1,-3.93,1,0.0548,0.00027,0.846,0.0434,0.371,127.994,210937,somewhat_high
1ZnphXcGuAlLpw2lkRB9It,Let's Talk It Over,Lee Fields,44,0UyTPEmsg8gIy8MFfmEGyu,Let's Talk It Over (Deluxe Edition),2013-01-15,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,0.422,0.503,0,-9.074,1,0.0663,0.612,0.00078,0.335,0.476,157.555,180200,somewhat_low
0b5w1gamS9f239Sms9guAB,They Don't Know,Jon B.,60,4OLSMLHNl7Nf8wwsxnxqwJ,COOL RELAX,1997-04-21,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.699,0.388,6,-10.722,1,0.0531,0.588,1.98e-06,0.0658,0.566,125.858,274667,somewhat_high
7kN3bGZtBKwWwYKSkE3RER,Imagine Me,Kirk Franklin,52,6j1ewaeiw48zvPdaC3RK7m,Hero,2005-10-01,Gospel,0pItJZBDZFvgAOdFnSITnJ,r&b,urban contemporary,0.632,0.717,0,-8.307,1,0.039,0.138,0.00149,0.0685,0.77,153.942,318840,somewhat_high
6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,KISS,75,1YCC4oZXg2zGn7pVSKVlGF,Dressed To Kill,1975-03-19,House Of The Rising Sun,1bMYfBHYBCRHY5LGkjlpSy,rock,album rock,0.654,0.929,1,-5.906,1,0.0998,0.0468,0.0,0.0539,0.902,144.774,168840,high
04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,Bebe Rexha,80,4TOkZvtqNpg5UHyGxCn0mS,Expectations,2018-06-22,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.63,0.694,11,-6.257,0,0.0253,0.00281,0.0,0.0719,0.216,97.005,195519,high
6PtXobrqImYfnpIxNsJApa,Bad (feat. Vassy) - Radio Edit,David Guetta,64,6CvEd1L1KJZ8g3wIwCZYvF,Bad (feat. Vassy) [Radio Edit],2014-04-06,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.614,0.972,5,-3.927,0,0.088,0.00125,0.0186,0.328,0.411,127.966,170625,somewhat_high
0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),benny blanco,84,7pkLXlFdpQDfmHujT2AbBK,Eastside (with Halsey & Khalid),2018-07-12,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,pop,electropop,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,173800,high
65rRB2mspD309xE6YimZTl,Clique,Kanye West,64,0bcOGgwJpwBjfFBTApoqSn,Kanye West Presents Good Music Cruel Summer,2012-01-01,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.66,0.539,9,-5.947,0,0.324,0.0534,0.0,0.222,0.307,109.318,293613,somewhat_high
6MJUCumnQsQEKbCy28tbCP,Adictiva,Daddy Yankee,77,7Eeyj4vopzd7c1aAhwXFGU,Adictiva,2018-11-09,Tusa - Karol G | China - Anuel AA | Estrenos Reggaeton y Música Urbana 2019,0T47pLnihK4xB8Bk9IQ0Dv,latin,reggaeton,0.788,0.771,4,-3.206,0,0.0563,0.291,5.62e-05,0.172,0.701,99.038,207853,high
4z7N3LUchksm6yMrH2XHA4,Familiär,Agnes Obel,60,3jTTLPuVcL6J9pgujnU1lS,Citizen of Glass,2016-10-21,Deep-deep Bubble Pop,744VClUYfFnZCDPcOUkg5G,pop,indie poptimism,0.554,0.414,4,-12.288,1,0.0313,0.921,0.0149,0.108,0.229,137.355,235989,somewhat_high
4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,Lil Peep,83,52JymrguPgkmmwLaWIusst,"Come Over When You're Sober, Pt. 2",2018-11-09,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400,high
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,93,1NsTSXjVNE7XmZ8PmyW0wl,KIRK,2019-09-27,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,rap,trap,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,159715,very_high
2rR28FTYFsaJQtvatVq9De,Over Me,Jake Cooper,33,0pBntjmMrm7w9TGSGApojx,Over Me,2019-09-06,Tropical House 🌴,06zrBJ5cts5aemZmqe80J7,latin,tropical,0.716,0.557,1,-6.827,1,0.129,0.308,2.36e-06,0.156,0.435,97.529,208945,somewhat_low
5cfIibuUGxlrdXcNaWmAnQ,Get Along (feat. Anderson .Paak & Blu),Elements of Music,49,6vw8dbzcZ0a4btA4lGBLCL,Sunrain,2015-04-25,Smooth Hip Hop,7ozFIvz1bE1HPgQTUl5qfT,r&b,hip pop,0.586,0.724,0,-6.102,1,0.265,0.567,7.98e-06,0.105,0.504,85.08,263629,somewhat_high
1dizvxctg9dHEyaYTFufVi,Gz And Hustlas (feat. Nancy Fletcher),Snoop Dogg,56,7f9KDGqY7X2VLBM5aA66KM,Doggystyle,1993,90's Gangster Rap,1g3APxk2mLVNU2TuHCPli0,rap,gangster rap,0.652,0.814,1,-4.901,1,0.31,0.164,0.0,0.36,0.788,91.888,275893,somewhat_high
1bmX1yGa3aJkvfHgpdxwdo,Every Breath You Take,The Police,39,1wNDlgfrrLKInAgz5W4b2n,Greatest Hits,1992-01-01,Permanent Wave,03qQtbNHoJuFezRu2CnLuF,rock,permanent wave,0.813,0.34,1,-14.177,1,0.036,0.338,0.0037,0.0633,0.749,117.401,252707,somewhat_low
4P0EVqfv3bAlghLra4ueOv,Cada Dia Que Pasa,Guayacán Orquesta,55,0MMzGqy6fMEb6ktGTuxEm2,Sentimental de Punta a Punta,1990-01-01,Paraiso Tropical,37i9dQZF1DWYey22ryYM8U,latin,tropical,0.705,0.809,10,-5.779,0,0.0377,0.139,1.27e-06,0.123,0.567,89.966,297509,somewhat_high
7ujx3NYtwO2LkmKGz59mXp,HUMBLE.,Kendrick Lamar,12,7wbJhbCvhPfbK1CLAkpq25,DAMN.,2017-04-14,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.906,0.625,1,-6.779,0,0.0903,0.000243,3.23e-05,0.0975,0.423,150.018,177000,low
2QbuqnxPaHCsYnlbAZDxvV,Try Me Out,Corona,48,6rrPmmb2lQd5pNRL6HKBZx,The Rhythm of the Night,1994,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.753,0.77,7,-8.655,0,0.035,0.0489,0.000397,0.251,0.558,130.977,206880,somewhat_high
0O8z1t1M41aeVAUi7scRvb,Gravity,Ralph,46,3vr0HWlxu3gDJx1QjbSIF7,Gravity,2019-07-03,The Sound of Indie Poptimism,7nHgmv7uyIA1KHj6qTttjH,pop,indie poptimism,0.754,0.668,0,-4.054,0,0.0392,0.366,4.93e-06,0.111,0.765,117.947,203095,somewhat_low
7LHVyKxG4rVSR96px7ucg1,Camellando,Yera,55,7DV90C1hiGRdbIzEbMsIW5,Sinestesia,2019-10-31,Todo Reggaeton,4csIMGPI3aGo3Xy7WG8jBi,latin,reggaeton,0.711,0.76,5,-4.012,1,0.0531,0.319,8.77e-06,0.346,0.846,98.041,211856,somewhat_high
1wdqv5VdrES0w8Xl4bNFrS,Wild Obsession (Klaas Remix),Erick Decks,18,7KM1xZ2YWB1xBail52Pilm,Wild Obsession,2007-06-04,Electro/Progressive/Club House,1HtnPDj2V126xB9tJP786P,edm,progressive electro house,0.813,0.564,10,-6.967,0,0.133,0.00249,0.0112,0.0347,0.767,126.985,358588,low
45PzJFqYNWpJVmd57pbEJO,Instant Funk,Merchant,39,2K2RVDtArhuNOc4HHDQ4oQ,"Beach Diggin’, Vol. 1",2013-06-28,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.693,0.945,11,-8.559,0,0.0676,0.646,0.00259,0.131,0.965,115.364,338000,somewhat_low
5qN1G8fSHq4Sv5FRoOkNGu,Por Eso Vine,Paulo Londra,77,0qJkFmVwwNXP6fvSemDZqn,Homerun,2019-05-23,Trap Argentino - Trap Argentina,6ltss0ThreZ3uIMn5mr4Tm,rap,trap,0.76,0.646,8,-5.048,0,0.433,0.233,0.0,0.0905,0.625,188.009,178534,high
6wvOaXPldVKgvpFx7E7hI2,Move on Now,Hard-FI,28,49lMsHtv1i2vAaIs0lHWpD,Stars Of CCTV,2005-06-27,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,rock,album rock,0.591,0.223,8,-13.958,0,0.0286,0.977,0.0985,0.0948,0.215,72.988,307933,somewhat_low
3Nz6vvyWdVqjC1MD1oPAp6,Save My Life,The Deele,3,6MmQ4nIK12IwCnjkCcaFVI,An Invitation to Love,1993-01-01,Kenny B's Ultimate New Jack Swing Mix,7bdhfXlbfml9CuNn5c7372,r&b,new jack swing,0.803,0.852,10,-5.855,0,0.0752,0.0249,0.000258,0.0715,0.58,113.032,238307,very_low
3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),Pitbull,76,2F7tejLHzTqFq2XLol9ZGy,Global Warming: Meltdown (Deluxe Version),2012,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,204160,high
2tR3FMUgtCTWheiDNnLtMP,In My Bed - So So Def Mix,Dru Hill,50,3R50GvGH8MAPLR6svNy6zz,Dru Hill,1996-11-19,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.873,0.59,1,-10.046,1,0.151,0.0376,0.0,0.0666,0.809,95.066,242293,somewhat_high
0CVX3h1ogdgdnG9QdJGIyQ,Trippie Redd,Coqeéin Montana,44,3rkQQ1yre37EDdaoGRRRLT,Trippie Redd,2019-11-15,Trapperz Argentina,37i9dQZF1DWXrVH01e3PIE,rap,trap,0.839,0.789,9,-4.645,1,0.17,0.157,9.19e-06,0.106,0.629,149.946,259200,somewhat_low
3YNUXos2DxxfC4ZwNAfjwi,better things,Ymori,13,1iwSCSP7AHwIqF2KGcqcDE,Better Things,2018-11-19,Lo-Fi Beats,37i9dQZF1DWWQRwui0ExPn,rap,hip hop,0.654,0.483,10,-8.072,1,0.175,0.978,0.838,0.29,0.785,139.956,126981,low
27ALar3f8xkLfXOrKAzDkg,Matador - Official Remix,Nova y Jory,42,2mL69LoCsroXQIDdNHYPsq,Matador (Official Remix),2010-05-31,Reggaeton De Ayer,37i9dQZF1DWWU6Rfto8Ppm,latin,reggaeton,0.679,0.632,11,-9.038,0,0.158,0.0203,0.0,0.15,0.73,178.026,272823,somewhat_low
7DnrADDBDIIXw2ZlU5q49W,Dumptruck,Wilson,55,4rmzbSTWvNnPwVL21u7bdd,Tasty Nasty,2018-08-24,Hard Rock Workout!,5nQrMpkyWmxPX0gk74htMk,rock,hard rock,0.491,0.87,2,-4.327,1,0.0443,4.49e-05,0.000145,0.0607,0.21,103.072,217720,somewhat_high
4zEvxRDaKDoFlHxK7Hy0wg,Sunday,The Cranberries,46,0AP5O47kJWlaKVnnybKvQI,"Everybody Else Is Doing It, So Why Can't We?",1993-03-01,The Cranberries Best Of,4E3K9oQgvLcKEz0wgBBXxD,rock,album rock,0.329,0.565,0,-13.103,1,0.0335,0.0614,1.97e-05,0.126,0.166,108.875,211067,somewhat_low
2Ix5ordj9fc9QSurgrfZOu,Act One,The Let Go,29,2C90wCbNSpPzsUOLOi1mu1,The Let Go,2019-07-12,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0.595,0.732,9,-6.983,1,0.0278,0.00816,0.00913,0.0879,0.686,89.999,193305,somewhat_low
6aNdjlgzu6bJeRBFFXiVNu,What You Did (feat. Ella Mai),Mahalia,59,5r5yJUmRenfljPMdeQ6kFC,What You Did (feat. Ella Mai),2019-09-04,New R&B‏‏​​   ‍,4I6rTSxqKl1LRvES2O9owQ,r&b,urban contemporary,0.734,0.511,0,-4.905,0,0.0592,0.148,0.0,0.29,0.727,124.995,206947,somewhat_high
14iN3o8ptQ8cFVZTEmyQRV,I Kissed A Girl,Katy Perry,69,3OALgjCs6Lqw41853v4wEQ,One Of The Boys,2008-06-17,post teen pop,6rjxP7GQKoqqgoakzxl3PY,pop,post-teen pop,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,179640,high
23IWhAK0cYRwnBT5EE8i3u,Don't give up on us,David Soul,60,3bK8cxPBLUFkeBeoqzoWtx,David Soul,1976-01-01,70s Pop & Rock Hits and Deep Tracks,1uKFRCQYci8kVgMy3xzTVH,rock,album rock,0.256,0.335,9,-13.588,1,0.0313,0.74,0.0166,0.0857,0.415,198.745,218947,somewhat_high
5gyAm7BgB0d0I4RPK1zcn2,Infinity 2018 - Klaas Remix Edit,Sean Finn,51,6ge7IfCeOzf12wn7ZRzEMS,Infinity 2018 (Klaas Remix Edit),2018-07-06,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.517,0.924,10,-4.063,1,0.0975,0.00403,0.307,0.369,0.498,128.127,195280,somewhat_high
6fMITQo0DZUceKEoDPvk2C,Trouble,ChrisLee,33,7tNZ1m0cNfpgPzZskTb9uH,Trouble,2019-07-19,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,0.699,0.272,4,-9.776,0,0.224,0.538,0.0,0.149,0.178,138.761,156857,somewhat_low
0OuGYhQcaASbBYJzzXq1qb,Never,Widemode,36,1jSZJ9LML69orIFr7OyK2D,Never,2019-01-04,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.748,0.899,1,-4.317,0,0.225,0.241,3.43e-05,0.0816,0.486,125.97,165754,somewhat_low
1LmN9SSHISbtp9LoaR5ZVJ,Payphone,Maroon 5,72,5x7JzoE4A3DwwU6FPt8qws,Overexposed,2012-01-01,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028,231387,high
1pwE0jB6MTtTWx8fzqriAj,Bohemian Rhapsody - 2011 Remaster,Queen,9,6VAFbY1kcBF748xSyyisxY,Greatest Hits (2011 Remaster),1981-10-26,Classic Rock,5BygwTQ3OrbiwVsQhXFHMz,rock,classic rock,0.392,0.398,0,-9.973,0,0.0515,0.256,0.0,0.195,0.236,143.587,355467,low
5jbG38paHIeVJc57uXUNYt,Laura no està,Nek,58,6qJk69Jpg0tBCIAjICYD5B,Lo mejor de Nek: El ano cero( america latina),2004,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,0.651,0.717,9,-5.201,0,0.0296,0.44,0.0,0.13,0.501,125.976,225240,somewhat_high
2SLEZrKKVNpOXQJN8UKSxC,Pressure - Valentino Khan Remix,RL Grime,48,006Wgzj2wMz9BX5aPYqjTr,"NOVA (The Remixes, Vol. 2)",2018-12-14,Nasty Bits,37i9dQZF1DX2VvACCrgjrt,edm,electro house,0.674,0.907,2,-0.439,1,0.174,0.000587,0.284,0.0723,0.169,126.012,203810,somewhat_high
3yEtuhGR8jOtusa29jWrhG,Tu Amor Me Hace Bien - Salsa Version,Marc Anthony,69,4O3yvEN5II2yKWKBPtDLD7,Valio La Pena,2004-07-27,Paraiso Tropical,37i9dQZF1DWYey22ryYM8U,latin,tropical,0.691,0.658,0,-6.496,1,0.0359,0.398,4.58e-05,0.112,0.617,97.68,300160,high
2TK3tO5QKbs4Tsd2pNqr2x,Wake Me When It's Over,The Cranberries,44,6HNTsQFMdG9XdQ4ROCG995,In the End,2019-04-26,The Cranberries Best Of,4E3K9oQgvLcKEz0wgBBXxD,rock,album rock,0.437,0.785,4,-4.139,0,0.053,0.001,6.07e-05,0.104,0.485,183.837,251587,somewhat_low
1d6rs8xeNToMutVoEwdWxm,Find You,ARTY,57,1gHTVls1Ua7hpl2Zbut18U,Find You,2019-09-06,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.615,0.95,0,-3.823,1,0.0393,0.00942,0.887,0.178,0.368,125.008,203520,somewhat_high
3aaRK3htdVkK2pqOI64FEb,Bless Em (Takeoff feat. Travis Scott),Quality Control,62,59zpaLOByFkJhc9D5Xqna9,Quality Control: Control The Streets Volume 2,2019-08-16,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,rap,trap,0.808,0.907,0,-4.027,0,0.0865,0.0592,0.0,0.139,0.721,158.994,180447,somewhat_high
4GKcaqt6PFor4siHXMO42e,Novocaine,The Unlikely Candidates,65,2CnxyJ5Rtq0KHLTXoN9eV5,Novocaine,2019-03-22,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.652,0.833,10,-4.898,1,0.0392,0.00191,0.000536,0.122,0.231,116.043,245240,somewhat_high
6PuYSZYjpmkn7ArLHhcGv9,No Retreat,Destructo,57,0nyCzNgUHC8XgP9oIG657h,No Retreat,2019-05-17,Nasty Bits,37i9dQZF1DX2VvACCrgjrt,edm,electro house,0.759,0.83,2,-2.798,1,0.0507,0.0125,0.162,0.492,0.35,128.04,221250,somewhat_high
0CrcWtJQB7bQE6S1yEbxnP,Mi Medicina,CNCO,60,0YCyFUN3ihGbP2x9C09NF6,CNCO,2018-04-06,Latest Latin American Hits 2020,51LvliKED7oZNJR8XCiPip,latin,latin hip hop,0.69,0.832,9,-4.116,1,0.0956,0.0168,0.0,0.514,0.572,91.972,215000,somewhat_high
0hPFPELRHZetjzU7dIaBqj,Straight Gangstaism,Geto Boys,34,0RKFBA5pwzXGBvcbOkd1g3,Til Death Do Us Part,1993-03-09,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.883,0.497,1,-13.131,1,0.299,0.386,0.00287,0.107,0.544,82.973,266200,somewhat_low
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,81,5jNDWA19BJbE24x1UUJGRY,Sweet Dreams (Are Made Of This),1983-01-21,Permanent Wave CHDB,2foj4ZYVHRGqSd1aMqNPBj,rock,permanent wave,0.692,0.711,0,-7.498,0,0.0317,0.227,0.0,0.12,0.875,125.135,216933,high
7EehFSuTqX5ufeVwajlnNa,Cómo Dímelo,Nicki Nicole,65,16ZMrJHpIg8yz4We1xuvuu,Recuerdos,2019-11-08,Trapperz,37i9dQZF1DWUmxBdWX3Pp4,rap,trap,0.731,0.562,5,-8.384,0,0.0432,0.226,0.00017,0.196,0.508,138.055,200000,somewhat_high
79VUYSlW3L7vPNLbQCjBoM,Wicked Game,Kendra Morris,8,0SN5531qDvJh9Ydpz1aZc8,Mockingbird,2014-10-01,NEO FUNK AND SOUL,2WbTrS5D0V2TW6DiDkJBru,r&b,neo soul,0.62,0.407,9,-10.097,1,0.0288,0.159,0.00951,0.162,0.497,120.028,251326,low
5v1fID9mfbRvyYVM63rj3l,I Don't Care (feat. Robin Valo),Ummet Ozcan,52,3MEAORfnama2zTDoXcXgCJ,I Don't Care (feat. Robin Valo),2019-10-25,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.603,0.847,8,-3.652,1,0.0277,0.289,0.00145,0.363,0.547,128.032,157505,somewhat_high
18i0gucDwb7GYpGUnk96TI,LIFE,Mambo Brothers,29,1cNVRSJUSKckFBISdQSZ1R,LIFE,2019-11-29,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.652,0.977,9,-5.705,1,0.036,0.114,0.936,0.358,0.654,123.987,238030,somewhat_low
0gssRfxoOFfBeOIdclrTjF,Intro,Gzuz,55,67p5Ktm0ramlZ87r39fxNg,High & Hungrig 2,2016-05-27,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.627,0.762,6,-3.973,0,0.371,0.167,0.0,0.241,0.751,83.392,174907,somewhat_high
05P4BYqVauVxy0w9g6w2D9,Stand By (feat. Rudimental) [#CWC19],LORYN,58,2RhRVX61dIP4z7T5cgAXzi,Stand By (feat. Rudimental) [#CWC19],2019-05-17,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,0.661,0.78,1,-4.738,1,0.0832,0.0616,0.0,0.23,0.623,116.025,189274,somewhat_high
4U4LEUWV8sFtos5PdjfDA7,hot coffee,schafter,63,57UUjabFLox7KzlsZRzl9W,hot coffee,2019-05-24,Trap strefa,37i9dQZF1DWY3UKS6jvnxr,rap,trap,0.739,0.578,0,-8.561,0,0.23,0.813,0.0,0.11,0.5,143.953,174560,somewhat_high
3yNZ5r3LKfdmjoS3gkhUCT,bad guy (with Justin Bieber),Billie Eilish,83,6lMlX68jJrx67hiCqdiDvW,bad guy (with Justin Bieber),2019-07-11,Pop Remix,37i9dQZF1DXcZDD7cfEKhW,pop,dance pop,0.67,0.453,0,-11.265,1,0.295,0.252,0.33,0.117,0.68,135.055,194840,high
4KX39APEOO2EgiZFkcJOfR,Together,Martin Garrix,49,0hqMOru1WMB5gkHS7eJequ,Together,2016-10-20,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.509,0.729,1,-4.773,1,0.0343,0.0732,2.73e-05,0.233,0.196,127.871,221274,somewhat_high
7mv4eldXEFbf3s3ZEfbmlC,Stripper Bowl,Migos,60,4RqiWzYVQu3Z64ZIgrjXQj,Stripper Bowl,2019-06-20,Rap Workout,37i9dQZF1DX76t638V6CA8,rap,hip hop,0.953,0.782,1,-4.443,1,0.214,0.0507,0.0,0.0785,0.823,132.959,202747,somewhat_high
4YrS33mjBWWchoLJTkAKwt,Go In,Lil Tjay,78,1bo658zg1INHzbKX4t4PG9,Go In,2019-12-13,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.799,0.698,9,-5.947,0,0.169,0.125,0.0,0.0778,0.799,121.998,254963,high
7uDGc9o2aRDrIwqrSgViDX,Runnin' (Dying To Live),2Pac,45,00zPgHqu8TmPJA47iQY8gs,Runnin' (Dying To Live),2003-01-01,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.544,0.805,10,-2.765,0,0.408,0.0497,0.000365,0.145,0.668,166.061,231987,somewhat_low
3hflsANR6DqnHfZ2Tiv5Jl,Pa' Brillar,Lucho SSJ,8,2P3LeQkfS4gV91SpXEisRl,Sangre Joven,2018-10-22,Trapperz Argentina,37i9dQZF1DWXrVH01e3PIE,rap,trap,0.762,0.701,10,-5.62,0,0.0562,0.322,0.0,0.196,0.452,91.076,246967,low
108wABClmebQtFnxfliTiO,Drivin',Mr. Probz,31,5V1NzCfuXKcDXrTpnKAHwk,Drivin',2010-09-23,Urban/Trap - Contemporary RAP,5CK0fshHcik1vWyeCc0zat,r&b,urban contemporary,0.707,0.427,2,-8.684,0,0.0936,0.000677,0.00129,0.111,0.719,80.035,196693,somewhat_low
3KhF2YiNpJvGpfiCW45R6D,Runnin' with the Devil - 2015 Remaster,Van Halen,70,7DdEbYFPKTZ8KB4z6L4UnQ,Van Halen (Remastered),1978-02-10,Classic Rock Drive,37i9dQZF1DXdOEFt9ZX0dh,rock,classic rock,0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,214960,high
77gDRPAzYMjjocOGmPBW8M,Fress mich satt,Joshi Mizu,39,2bG9JEbfuGpKwtKUpRqRvZ,Kaviar & Toast,2017-11-10,GANGSTA Rap,5GA8GDo7RQC3JEanT81B3g,rap,gangster rap,0.807,0.736,2,-4.26,0,0.109,0.531,3.66e-06,0.0558,0.622,113.011,196000,somewhat_low
1A80HRxJMhn6YAxqRup4BQ,Oh Baby,Martin Mix,37,7LPvpi4FjES1wzl8ioKjA2,Oh Baby,2019-09-27,Club Mix 2020 🍹,7sq6nuruoMyDhEWkX2oYOg,edm,electro house,0.577,0.975,2,-2.841,1,0.0656,0.0434,0.000166,0.19,0.416,126.076,160000,somewhat_low
25vBQdSHICUlEX14WwuNM9,Pretender,Wolves By Night,14,3H4fG4jJDxhKegnc161qXR,Pretender,2019-04-12,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,0.725,0.85,11,-8.482,0,0.0429,0.00273,0.0396,0.109,0.542,122.001,190820,low
6SkoBaMd0lzoQjID5aV2d9,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",Jessie J,63,2ZeHAc9olOJ70wqPjHXhZE,Pitch Perfect 2 - Special Edition (Original Motion Picture Soundtrack),2015-05-12,2015 songs,6UJw1egIcZVfrBmcKs5uHH,edm,pop edm,0.379,0.618,5,-7.065,1,0.0586,0.337,5.1e-06,0.102,0.4,147.53,209560,somewhat_high
4vsBWAU6jHc9QLFma2bcqB,Subenstein (My Sub IV),Big K.R.I.T.,44,6vGEX2ejVVsHTIsqI1teZg,4eva Is A Mighty Long Time,2017-10-27,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.698,0.83,1,-5.668,1,0.093,0.00471,0.0,0.151,0.686,155.029,243206,somewhat_low
5tAINIC5mrsL4yu3Pi8Krb,愛が止まらない ~Turn It Into Love~,Wink,43,0rBnWO0rQE7cvZ5aVuFk1M,Reminiscence,1995,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.618,0.849,1,-7.643,0,0.0432,0.418,0.0,0.107,0.705,119.152,211427,somewhat_low
